player_name,pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,pfx_x,pfx_z,release_spin_rate,release_extension
"Aldegheri, Sam",FF,92.18095238095238,1.9154761904761903,6.12984126984127,691951.0,6.485714285714286,15.727619047619049,2288.714285714286,5.609523809523809
"Aldegheri, Sam",SL,83.93,1.9323333333333332,6.046333333333334,691951.0,-2.8920000000000003,-3.536,2385.0666666666666,5.6033333333333335
"Alexander, Scott",CH,84.53287671232876,1.2723287671232877,5.72013698630137,518397.0,10.055342465753425,2.118904109589041,1378.6986301369864,6.254794520547946
"Alexander, Scott",SI,92.07342465753426,1.409890410958904,5.718821917808219,518397.0,14.054465753424658,3.3619726027397263,2169.8739726027397,6.172054794520548
"Alexander, Scott",SL,82.71328125,1.359921875,5.72953125,518397.0,-5.1440625,-4.685625,2553.734375,6.0984375
"Alexander, Tyler",CH,81.30219298245615,1.491359649122807,5.6775,641302.0,14.57842105263158,5.83,1581.657894736842,6.217543859649123
"Alexander, Tyler",FC,85.03867924528302,1.4650188679245284,5.664547169811321,641302.0,-3.6830943396226417,7.95554716981132,2373.396226415094,6.1899999999999995
"Alexander, Tyler",FF,89.60725806451613,1.4234408602150537,5.715483870967741,641302.0,8.88774193548387,17.557741935483868,2294.994623655914,6.209139784946237
"Alexander, Tyler",SI,89.66666666666667,1.4909132420091324,5.607671232876712,641302.0,16.15178082191781,11.45095890410959,2139.214611872146,6.239726027397261
"Alexander, Tyler",SL,76.66,1.3900000000000001,5.786,641302.0,-8.568000000000001,3.2880000000000003,2252.6,6.12
"Alexander, Tyler",ST,77.771974522293,1.6420382165605096,5.494617834394904,641302.0,-15.825095541401273,3.501783439490446,2449.9936305732485,6.178343949044586
"Allard, Kolby",CH,81.99622641509434,1.884056603773585,5.656698113207547,663465.0,14.303773584905661,8.234716981132076,1591.4716981132076,5.65377358490566
"Allard, Kolby",CU,71.74528301886792,1.7056603773584906,5.680566037735849,663465.0,-7.3584905660377355,-12.799245283018868,1886.245283018868,5.777358490566037
"Allard, Kolby",FC,84.41578947368421,1.756578947368421,5.500394736842105,663465.0,-5.152105263157895,6.202105263157895,2110.9868421052633,6.1947368421052635
"Allard, Kolby",FF,90.03371428571428,1.7702857142857142,5.4321142857142855,663465.0,6.111085714285714,16.67245714285714,2040.3142857142857,6.269142857142857
"Allard, Kolby",SI,90.32692307692308,1.7030769230769232,5.497307692307692,663465.0,13.476923076923075,14.515384615384615,1974.5,6.257692307692308
"Allen, Logan",CH,81.68124999999999,1.7334539473684212,5.394243421052631,671106.0,1.7025000000000001,2.5563157894736843,876.2159468438538,6.366447368421053
"Allen, Logan",CU,77.98333333333333,1.4966666666666668,6.155,663531.0,-8.5,-6.859999999999999,2499.0,6.166666666666667
"Allen, Logan",FC,85.83688760806916,1.845734870317003,5.576628242074928,668835.6829971181,-4.238040345821325,6.502132564841498,2179.9077809798273,6.276657060518732
"Allen, Logan",FF,91.21196868008948,1.729407158836689,5.47576062639821,670360.3624161074,8.48979865771812,15.519597315436242,2104.360582306831,6.3494960806271
"Allen, Logan",FS,79.59484536082473,1.5396907216494844,6.004639175257733,663531.0,11.3740206185567,6.34639175257732,1076.2474226804125,6.173195876288659
"Allen, Logan",SI,90.06363636363636,1.6279220779220778,6.045454545454546,663531.0,14.714805194805194,9.721558441558441,1870.5844155844156,6.123376623376624
"Allen, Logan",ST,79.35024390243902,1.83790243902439,5.482341463414635,669295.3902439025,-13.745268292682928,1.1774634146341463,2289.921568627451,6.271463414634146
"Almonte, Yency",CH,87.82857142857142,-1.6414285714285715,5.79,622075.0,-16.645714285714284,6.222857142857143,1931.142857142857,6.585714285714286
"Almonte, Yency",FC,92.4342857142857,-1.4557142857142857,5.813142857142857,622075.0,-1.7245714285714289,12.010285714285715,2210.657142857143,6.605714285714285
"Almonte, Yency",FF,94.0,-1.48,5.851333333333333,622075.0,-8.927999999999999,14.219999999999999,2148.7,6.666666666666667
"Almonte, Yency",SI,93.73200000000001,-1.3732,5.841,622075.0,-17.766,7.1256,2140.08,6.7272727272727275
"Almonte, Yency",ST,81.53263157894737,-1.4106315789473682,5.824842105263158,622075.0,15.306947368421053,2.4454736842105262,2581.2631578947367,6.541052631578947
"Altavilla, Dan",CH,91.075,-2.44,5.047499999999999,656186.0,-18.18,3.9000000000000004,1754.5,5.725
"Altavilla, Dan",FF,96.78541666666666,-2.1725,5.06625,656186.0,-10.865,13.3225,2313.3541666666665,5.893750000000001
"Altavilla, Dan",SL,90.35806451612903,-2.333870967741935,5.094516129032258,656186.0,1.6064516129032258,6.743225806451613,2555.4193548387098,5.800000000000001
"Alvarado, José",CU,85.36666666666667,0.9133333333333334,6.743333333333333,621237.0,-2.92,-0.6,2587.0,6.833333333333333
